src_content,dst_content,src_content_len
오렌지향 블루시럽이 들어가 트로피컬한 산미를 만끽할 수 있는 커넥티드의 시그니처 라떼,Kenektid's signature latte where you can enjoy a tropical acidity with its blue syrup with orange fragrances,47
육해진미를 향이 좋은 편백나무찜기에 쪄내어 식재료 본연의 맛을 그대로 즐기는 웰빙요리,"Well-being dish where you can enjoy the taste of the ingredients itself, steamed in a fragrant cypress basket",47
"음료 주문 시 , 개인 취향에 따라 레몬을 추가 ( ₩800 ) 하실 수 있습니다 .",Extra order of lemons (KRW 800) are available with a drink order when desired.,47
"이런 , 버디가 카드 상자를 쏟아 버렸어요 . 같은 종류의 카드끼리 정리해 볼까요 ?","Oh no, Buddy spilled his boxes of cards. Shall we help him organize his cards in the right groups?",47
"잉크같은 짙은색, 블랙커런트 & 홍차 & 말린 꽃향, 달콤한 감초 맛, 부드러운 탄닌","Ink-like darkness, aroma of blackcurrant, black tea, and dried flowers together with a sweet licorice taste and a soft tannins",47
제주 근해의 보물 . 황제와 할머니집 토장의 완벽한 조화. 할머니가 많이 팔지 말래요,The treasures of the near seas of Jeju. This dish is the perfect combination of yellow and grandma's homemade soybean paste. Grandma tells me not to sell too many dishes.,47
"청정 지역 임실에서 만들어 직송해 올린 , 한우의 맛을 더해주는 구워 먹는 임실 치즈","Manufactured and delivered straight from clean Imsil , grilled Imsil cheese adds flavor to grilled Korean beef .",47
"컨시더 시그니처 베이글로 수분이 많아 겉은 바삭 ,속은 쫄깃한 식감이 매력적인 베이글","Konsider's Signature Bagels. It is moist and has an appealing texture, Crispy on the outside and Chewy on the inside.",47
"토마토 , 양파 , 감자 등에 향신료와 고추를 넣어서 만든 아주 매운 맛의 치킨 커리","Very Spicy Chicken Curry made with Tomatoes , Onions , Potatoes , Spices and Chili",47
"4가지 아이스크림에 에스프레소 투샷 , 초코소스와 멜티드 마시멜로까지 더했습니다 .","In addition to four types of ice cream, two espresso shots, chocolate sauce, and melted marshmellows were also added.",46
겉은 바삭하고 속은 촉촉한 다진 새우살을 빵가루를 입혀 튀겨낸 태국식 새우 완자튀김,Thai-style deep-fried shrimp cake made crispy on the outside and juicy in the inside by deep-frying minced shrimps in breadcrumb,46
고소한 숙성 등심과 매콤한 깍두기를 썰어 넣어 맛있게 볶아 낸 한와담 깍두기 볶음밥,Delicious fried rice with beef brisket and spicy diced radish kimchi,46
"독일 전체 판매량 1위, 밝은 골든브라운 컬러에 깊은 곡물향, 시원한 목넘김의 맥주","No. 1 Best-selling beer in Germany, a beer with a bright golden brown color, deep grain aroma, and a clean swallow",46
마이크로 필터를 사용하여 한 방울씩 추출하는 깔끔하고 깊은 향을 가진 커피입니다 .,"Clean and Deep Fragrance, extracted a Drop at a time by Micro Filter",46
맛있게 잘 구어진 고기 위에 성게알이 함께 더해져 깊은 풍미를 느낄 수 있습니다 .,The combination of sea urchin roe on top of deliciously cooked meat add a whole new depth of flavor .,46
매콤한 양념에 국내산 낙지 한마리를 넣어 탱글탱글하게 볶은 낙지볶음과 데친 숙주나물,"Dish with a whole Korean octopus, stir-fried in a spicy marinade, and parboiled mung bean sprouts",46
묵직한 체리향과 히비스커스의 산미가 조화롭게 느껴져 매혹적인 느낌의 크림슨 블렌딩티,Alluring crimson-blended tea with a harmonious combination of bold cherry flavor and tartness of hibiscus,46
부드럽고 고소한 홍두깨살 육회 위에 바다향 가득한 성게알이 올라간 최고의 애피타이저,The best appetizer featuring sea urchin roe filled with the fragrance of the ocean on top of tender and nutty beef rump tartare,46
부채살 스테이크 ( 60g ) + 계란 후라이 2 개 + 두부 2 개 + 밥 + 국,Top Blade Steak ( 60g ) + Two Fried Eggs + Two Bean Curds + Rice + Soup,46
"브라질 , 인도 원두로 만든 라떼 음료에 벨기에 초콜릿을 가미한 진하고 달콤한 커피",Full and smooth coffee with Belgian chocolate added to a latte drink made with Brazillian and Indian coffee beans,46
"브라질 , 인도 원두로 만든 바디감이 풍부하고 진하고 고소한 향이 일품인 에스프레소","Espresso made with Brazillian and Indian coffee beans, that deliver a full body and a deep, nutty fragrance",46
삼잎국화 꽃나물과 포슬포슬한 두부가 어우러져 섬세한 국화꽃향기를 느낄 수 있는 솥밥,Stone pot rice with a harmony of golden glow flower salad and fluffy bean curd where you can enjoy the delicate fragrance of chrysanthemum,46
소갈비 특성상 불위에 오랫동안 두게 되면 수분이 빠져나가 고기의 육즙이 손실됩니다.,"If the beef ribs are cooked over fire for an extended period, they will lose their juices and become dehydrated.",46
슈가캐인 공법을 사용한 디카페인 생두로 커피의 특성을 유지하면서 단맛을 높여준 커피,Coffee beans decaffeinated with the sugar cane method; the drink maintains its coffee characteristics and presents a heightened sweet flavor,46
"신선한 소고기와 크림소스 , 굴소스를 곁들여 끓여내어 스파게티니 면을 곁들인 파스타","Pasta with fresh beef, cream sauce, and oyster sauce, boiled and enjoyed with spaghettini noodles",46
"아주 먼 옛날 ,신라 사람들이 하던 귀걸이야 .황금으로 만들어서 반짝이고 화려해 .","A long, long time ago, people of Silla used to wear these earrings. They are fancy and shiny because they're made of gold.",46
"진한 에스프레소와 달콤쌉싸름한 초콜릿 , 부드럽고 따듯한 우유의 맛이 조화로운 커피","Coffee with a harmonious combination of rich espresso, sweet and bitter chocolate, and smooth and warm milk flavors",46
"차돌박이 , 키조개관자 , 표고버섯을 구워 폰즈소스를 올린 한와담 스타일의 삼합요리","A HANWADAM-style combo dish where you enjoy grilled beef briskets, scallops, and shiitake mushrooms with ponze sauce on top.",46
초밥 12p + 한라봉샐러드 + 새우튀김 1P + 미니고기국수 + 백고동 숙회 1p,Sushi 12p + Hallabong Salad + Deep-fried Shrimp 1P + Mini Pork Noodles + Parboiled White Sea Snail 1p,46
초밥 12p + 한라봉샐러드 + 새우튀김 1p + 미니고기국수 + 백고동 숙회 1p,Sushi 12p + Hallabong Tangerine Salad + Fried Shrimp 1p + Mini Pork Noodles + Parboiled White Sea Snail 1p,46
최상급 등심과 안심을 진작만의 비법으로 저온숙성하여 부드러움을 살린 전통 일식 카츠,Traditional Japanese-style Tender Pork Cutlet from Premium Sirloin and Tenderloin with Secret Method of Low-Temperature Preservation,46
프랑스 3대 초콜릿인 발로나의 고급 코코아와 청정한 상하목장 원유로 만든 라떼입니다,"Latte with Fresh Raw Milk from Sangha Farm and Premium Cocoa from Valrhona Chocolate, Best 3 French Chocolate",46
하노이 스타일의 진한 육수와 에머이에서 특허 받은 생면으로 만든 베트남 전통 쌀국수,Vietnamese Traditional Rice Noodles with Hanoi-style Deep-flavored Broth and Patented Fresh Noodles,46
"활고등어 , 활어회 大자 주문시 해물라면 1개 또는 뼈매운탕 ( 뚝배기 1 ) 제공","With every order of Large Sliced Raw Mackerel , or Sliced Raw Fish, 1 Seafood Ramyeon or Spicy Fish Bone Soup ( 1 Hot Pot ) is provided.",46
AI 코딩의 기초 개념을 다양한 주제의 문제를 해결하며 코딩 기초 실력을 쌓아요!,Build the basic coding skills by solving various problems and learning about the foundations to AI coding!,45
구운 견과류의 고소한 풍미와 다크초콜릿의 달콤한 쌉싸름함이 오래도록 이어지는 커피,Coffee that lingers for a long time with the savory flavor of toasted nuts and the sweet bitterness of dark chocolate,45
당일 시장의 신선하고 맛있는 제철 식자재를 사용하여 메뉴가 변동될 수 있습니다 .,The menu is subject to change due to the use of fresh and delicious seasonal ingredients from the market that day.,45
매콤 새콤한 비빔냉면 위에 부드러운 홍두깨살 한우육회가 올라간 해운대점 인기 메뉴,"Popular menu of Haeundae branch, with spicy and tart cold buckwheat noodles topped with tender Korean beef rump tartare",45
부드러운 가지와 다진 돼지고기를 바삭하게 볶아 마라소스에 버무린 중국식 가지 요리,"A Chinese eggplant dish, frying soft eggplant and diced pork together and serving them in spicy mala sauce",45
"살얼음 무생채, 갓 피클 과 함께 먹으면 끝도 없이 들어가는 마성의 맛을 만나게됨","If you eat it with thin iced shredded radish, and leaf mustard pickles, you will get the magical taste that makes you to eat endlessly.",45
아마트리치아나 리가토니 / 라구 파스타 / 봉골레 / 버섯 크림 파스타 중 택 1,Amatriciana Rigatoni / Ragu Pasta / Vongole / Mushroom Cream Pasta (choosable),45
아일랜드 스콘으로 크랜베리가 듬뿍 들어있어 새콤달콤하며 촉촉하고부드러운 맛이 일품,"Irish scone with plenty of cranberries that delivers moist, sweet and sour, and smooth flavors",45
에스프레소와 상하목장 아이스크림이 만나 진하면서도 부드러운 맛이 특징인 음료입니다,Deep and Mild Flavor from Combination of Espresso and Sangha Farm Ice Cream,45
"입안을 편안하지만 은근히 채워주는 스타일의 와인이며 ,식전주로 특히 훌륭합니다 .","A wine that calmly but fully fills the mouth , great as an aperitif .",45
저희 호박 식당에서는 고기 메뉴 주문 시 된장 찌개와 계란찜이 무한 제공됩니다 !,HOBAK RESTAURANT provides unlimited soybean paste soup and steamed eggs together with meat dish order!,45
좋은 밸런스와 단맛으로 견과류 초콜릿 맛을 띄는 매일 부담없이 즐기기에 좋은 커피,"Coffee that could be enjoyed every day, delivering nutty chocolate flavors with a great balance and sweetness",45
진작특제소스로 양념한 쫄깃하고 부드러운 항정살에 숙주의 아삭한 식감이 더해진 덮밥,"Chewy and Tender Pork Neck Marinated with Special Sauce, with Crunchy Mung Bean Sprouts Topped on Rice",45
쫄깃한 식감과 풍부한 육향의 채끝 등심 한와담의 숙성 과정을 거쳐 부드럽습니다 .,A striploin cut with chewy textures and abundant meat fragrance The meat gets more tender after going through HANWADAM's aging process.,45
"차돌박이와 다양한 버섯을 넣어 갓 지어 낸 , 담백하고 고소한 향이 가득 한 솥밥",Stone pot rice freshly steamed with beef brisket and assorted mushrooms full of mild and nutty fragrance,45
촉촉하고 부드러운 시트 속에 상티를 가득 채워 만든 몽슈슈 대표 롤 케이크 입니다,"Monchouchou's Main Roll Cake, Moist and Soft, Full of Chantilly Cream​",45
커피가 가진 싱그럽고 다채로운 과일과 묵직한 단맛이 같이 조화를 이루고 있는 커피,Coffee with the harmonious combination of lively and various fruit flavors and sweetness with depth,45
포르투갈 전통의 맛을 그대로 담은 달콤하고 부드러운 프리미엄 커스타드 타르트입니다,Sweet and Soft Premium Custard Tarte with Portuguese Traditional Flavor Retained,45
"한와담 안심이나 등심을 드신 후, 양념 메뉴인 스키야키 메뉴를 추천해 드립니다 .",We recommend the marinated sukiyaki menus to be enjoyed after the HANWADAM Tenderloin or HANWADAM Sirloin Menus.,45
한와담에서 엄선한 쇠고기와 정성껏 끓여낸 육수에 제철재료로 맛의 깊이를 더한 요리,"A dish with carefully selected beef by HANWADAM, broth made with care, and seasonal ingredients that add depth to its flavors.",45
 바베큐 소스로 볶아낸 필라델피아 스테이크 스타일의 차돌박이와 다양한 채소 치즈,"Beef Brisket, stir-fried in a Philly Steak style with barbecue sauce, various vegetables, and cheese",44
40년의 비법이 담긴 미소타레 / 소유타레 ( 소스 )를 버무려 볶은 대창 덮밥,Beef large intestine stir-fried with soybean paste tare/soy sauce tare (sauce) with a secret recipe that has 40 years of history and served over rice,44
"BOTTLE 보관기간은 3개월이며 재방문 킵차지는 1인당 ￦10,000 입니다.","We store bottles for 3 months, and the charge for keeping drinks for a revisit is ￦10,000 per guest.",44
건강한 통밀로 만든 스콘에 부드러운 크림치즈 필링으로 풍부한 맛이 느껴지는 스콘,Soft cream cheese filling inside scones made with healthy whole wheats that are rich in flavors,44
경기도 여주쌀과 지하 150미터 암반층에서 채취한 깨끗한 물로 만든 증류식 소주,"Distilled Soju made with rice from Yeoju, Gyeonggi-do, and clean water, salvaged from the bedrocks 150 meters below ground level",44
